SWITCH_1,SWITCH_2
32860,
15819,32860
13762,32865
12216,
12229,
15781,12229
12229,
15784,
25320,
17919,34518
17919,34518
30379,
02091,05040
30392,
30395,
30395,
1303,
NO,1308
28223,
31000,
MECHANISM,4593
31010,
19578,
5508,19578
19578,
19578,
7981,19583
19584,
30677,18824
18824,
NO,18824
9973,18824
28153,18825
18838,
25353,
25353,
25353,
38445,25353
NO,25357
29318,
29318,
29319,
37688,29321
32883,29322
11773,11759
NO,11762
07731,11768
11771,
11771,
15510,
ON,NO
37058,26450
25590,
25590,
25590,
25590,
25590,
25590,
25590,
25592,
25592,
25592,
25592,
3713,
12772,
12773,
12773,
12773,
12778,
3622,
28448,3635
36699,
11869,
NO,13521
35156,
37058,
37058,
37695,
1506,
1508,
1529,
29724,1535
00650,31276
35565,
11095,34299
34308,
2679,34311
39013,
39032,
28682,
28478,
05256,28493
30896,
30896,
30962,7039
5696,35366
5696,35366
35377,
3816,
NO,3816
,
28270,39604
31447,
14627,
12376,29977
29986,
39464,17802
17802,
17815,
28744,
28747,
3615,
3615,
18444,
18447,
5271,18619
29563,
29568,
3134,3723
30264,3725
3731,
3731,
3735,
3134,6872
9998,3736
3736,
3736,
12711,
,
29201,38726
38730,
26976,
18644,18633
18636,
18637,
18642,
18645,
36352,
36352,
NO,37018
18980,37019
31663,37023
31663,37023
26331,
3644,
27081,
27081,
38217,
NO,34729
34738,
10464,30671
NO,38223
38223,
3102,
3121,10280
3116,
3117,
3117,
561,3121
3121,
34894,34142
12174,30481
12174,30481
5218,28270
35800,
35800,
35800,
35800,
12306,35802
9283,13093
13137,
16080,
25155,
7152,
12715,6471
12715,9093
GEAR,35037
11849,35039
35039,
35041,
25886,
25890,
25890,
25890,
13860,25890
15583,26760
34527,26766
15583,26771
25019,
32860,38373
,
34546,
34546,
34548,
34560,
10560,
10624,10571
10622,10571
8552,26414
26416,
26417,
T22BOR07,
1128,T22BOR11
T22VIK02,
T22VIK02,
T22VIK02,
T22VIK05,
T22VIK06,
T22VIK06,
T22VIK07,
T22VIK07,
T22VIK09,
7913,34307
30877,
30877,
30879,
30888,
30891,
29280,
34387,30653
05170,30956
6571,
2341,9320
31095,11433
31091,
220AAR79,220AAR79
18768,GEAR
35526,35816
07718,4427
14968,FLASHOVER
17919,17919
16507,16507
11126,5527
6236,05420
12122,05547
12227,
28622,09958
9068,09068
14680,28932
30034,25695
12073,04372
37643,
19343,19343
33074,36897
10962,25868
19770,11177
220GOI14,
7466,07466
13228,13399
9006,31275
15779,13299
19398,FLASHOVER
12652,12062
6531,FLASHOVER
16534,29990
12535,7828
6619,06619
14824,29560
11003,29381
34267,16427
14415,06978
11325,14935
31839,31839
4473,04473
5842,07031
16581,ED
30871,30463
14544,14672
14544,14672
15683,16080
FLASHOVER,16224
12283,12283
15857,15857
26395,30886
26396,26396
6341,06341
220AAR31,
14326,
220VER31,
12643,12642
19091,
36205,15454
12079,
26039,
,
4997,
33111,28965
,
12231,
11124,
33020,
18630,
GOT,
15503,
,
,
25797,
6776,
9732,
33024,6418
05168,18261
,
33075,
33075,
21,
3142,12771
,
13522,
28683,
,
34222,30959
,
29993,
18451,
18451,
33124,29564
,
33249,39144
33251,39152
,
,
33093,
32532,
32532,
,
1128,1128
38238,
38238,
3122,
28277,
33104,28269
25159,
ED,12526
33003,07150
35034,
25886,
25886,
26420,
10569,
10568,10569
33054,31983
14223,30887
,
,
,
,
,
,
,
,
,
,
,
,
,
33024,
,
,
,
,
,
,
,
,
,
33233,
,
,
,
,
,
,
,
53,
220GOR10,
220GOR14,
220SAK33,
,
,
,
,
,
,
,
,
,
ED,25589
220GHO11,
,
33098,
33098,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
53,
,
,
,
,
,
,
,
,
,
,
,
,
,
220SAK16,220ARY04
220VER45,33125
06729,13272
14328,14485
05850,38917
09496,05848
05850,04896
09496,05848
14626,26594
14626,26594
15158,38905
16031,19746
16031,19747
16031,19746
19745,37867
07479,10738
16032,16326
09819,14688
14335,16304
26653,03725
11539,31630
18308,30829
18874,17544
220AAR11,33017
220AAR11,33017
220AAR42,33098
220AAR59,33131
220AAR65,33151
220AAR77,33138
220AAR78,33226
220AAR79,33191
00079,33191
220AAR79,33191
220AAR86,220CHE30
220AAR88,33139
220AAR88,33139
220AAR88,33139
220CHE04,33082
220CHE16,33109
220CHE28,33070
220CHE28,220AAR90
220CHE28,33070
220CHE28,33070
220CHE38,33055
220CHE38,33055
220GHO02,33027
220GHO07,33230
220GHO12,33101
220GHO17,33087
220GHO28,33088
220GHO28,33088
220GHO35,33181
220GHO35,33181
220GHO35,33181
220GHO49,33229
220GORE17,33015
33161,33159
220SAK13,33208
220SAK16,220AAR04
220SAK26,33224
220SAK26,33224
220SAK32,33056
15630,09371
12418,01639
12644,18272
37565,07714
11302,37564
11302,37564
12646,13492
07615,07621
07615,07621
07615,07621
07615,07621
07387,14833
19090,35354
15569,37426
02628,11632
10159,18392
13253,12882
220VER14,33124
220VER04,33075
220VER04,33075
220VER04,33075
220VER08,33030
220VER08,33030
220VER22,33084
220VER24,33025
220VER27,33105
220VER31,33104
220VER31,33104
220VER38,33032
220VER38,33032
220VER43,33170
220VER43,33170
220VER43,33170
19039,35547
38650,37090
15113,31397
30328,04767
17731,04282
09016,17733
36631,35015
36631,35015
31116,12185
31334,31117
31117,31334
07647,37865
26033,18216
26674,18015
18009,26673
15517,02923
19254,17520
07828,30120
07828,30120
07828,30120
07830,19954
30695,30488
30695,30488
19391,35759
12510,32786
12374,12151
25883,25950
14392,11690
14392,11690
17317,18288
09153,04842
17317,18288
36100,28172
11323,12572
14643,09960
17295,26989
32434,28168
05855,12860
05855,12860
05856,36431
14686,14782
14686,14782
04198,09563
28780,18233
34834,31679
34834,31679
10206,04804
15801,34616
15801,34616
07341,32373
32415,07439
38517,18335
38516,19899
38517,18335
38926,14475
38925,28217
04314,10017
04314,10017
14929,04313
14929,04313
04722,12368
04722,12368
12368,04722
32413,09882
19556,37812
19557,12116
36371,01089
07644,15173
01046,35444
34979,16322
06359,18952
18954,29136
30721,14044
06987,36403
02022,32670
04427,05138
32105,19985
30560,28607
26048,35473
36445,26046
31827,14451
04437,04553
04442,34681
04442,34681
15159,37896
37112,26743
29997,06606
29997,06606
04992,00171
00431,10036
28543,07182
13195,35683
05133,26713
18879,06938
05133,26713
00076,06861
28581,00074
04445,25573
09902,25492
31352,00454
25499,26693
28967,26216
05585,16943
09322,05142
32857,28036
09322,05142
09322,05142
32858,11410
32858,11410
32858,11410
37462,00394
25462,16438
05115,02191
13762,12095
12530,09292
32824,12362
31117,31334
36011,36276
16507,35980
18896,02890
13320,29865
13320,29865
25570,36163
32598,02072
02661,31239
04566,18925
16726,30767
16726,30767
06305,05810
16726,30767
32488,30152
10878,38502
25215,25909
32839,11020
38501,07556
30717,32703
07556,38502
38501,07556
02403,28165
02403,28165
07189,02670
07189,02670
16232,18892
29296,05581
25162,32283
16232,18892
12215,17856
17856,36158
17857,17860
36158,17856
32193,09074
12216,29778
12130,10197
12218,35940
12219,06237
12219,06237
09676,17837
09889,05419
32036,18314
13436,19047
12993,13438
17358,17060
12227,15674
17358,12183
17358,17060
30320,15480
06955,16141
11257,31764
11257,31764
09449,09921
32885,29804
38086,17704
17942,35825
17942,35825
15781,05546
10125,11339
05978,10153
31562,30252
19487,15167
32378,02576
25321,28235
28237,31409
37138,30148
17255,17256
17837,09676
10197,12130
10197,12130
29507,28899
12183,17060
13213,11875
13803,35461
13803,35461
11575,07181
02643,16912
13896,14892
06821,14793
13534,11583
11583,13534
06821,14793
30390,11045
30390,11045
10998,11152
10998,11152
10998,11152
11047,30168
17841,12249
17841,12249
01302,36232
01305,36574
01308,37076
36081,12542
06549,07848
01308,37076
01311,18919
01311,18919
02906,38298
36129,18727
01312,36128
05816,15070
07902,12274
17452,10400
29228,17430
06701,17450
37069,16776
01321,37072
17698,28720
01328,32250
12367,13007
15426,17874
01331,31808
31813,38697
01331,31808
01331,31808
01331,31808
01332,30758
01332,30758
19492,04875
01334,19490
01334,19490
00739,15095
04214,00741
14170,05326
28224,
05324,11684
28226,13506
31426,13105
13104,35700
28229,25785
25783,26510
01090,13510
11915,02153
11915,02153
11919,25041
10294,29424
28756,28949
31005,29716
14708,18153
19578,32294
12967,14003
19578,32294
16871,30745
19582,07475
19582,07475
19775,29350
19775,29350
07336,10190
14004,12561
07336,10190
04971,30635
31036,07335
37832,00318
25270,18959
12350,29402
25273,29096
25273,29096
25273,29096
07631,31627
31479,31636
02984,07633
02984,07633
09411,00840
25276,02574
09411,00840
09411,00840
09411,00840
02927,14001
02927,14001
02927,14001
18546,13018
13429,28583
04916,12519
12517,16354
18826,05701
18826,05701
36018,18965
18828,36648
18828,36648
18828,36648
36018,18965
36646,36020
19783,14053
01340,09317
19783,14053
18833,30700
38704,36038
16020,36038
18835,18979
25736,19177
09296,26183
35649,25406
02308,17026
31211,00083
18616,02221
38473,19600
17076,19731
18619,18944
16846,28637
38458,31344
28840,25403
28840,25403
32883,12848
18782,09162
12858,32007
29321,07200
13391,00851
29323,04373
12672,04371
05107,15739
05107,15739
18350,09750
05107,15739
15739,05107
29327,15703
29331,00493
07897,32005
29331,00493
29331,00493
25772,19002
37198,26190
25121,25774
25121,25774
25121,25774
25121,25774
05034,19845
04520,35956
11762,04521
05293,30042
04520,35956
04520,35956
04520,35956
10615,30514
31727,05565
12262,07499
15070,05817
11770,13850
09607,10418
11770,13850
13202,29008
13202,29008
11771,10410
17144,29834
06990,17583
35387,15903
15504,32741
12296,16411
18251,32178
15507,15669
15507,15669
15507,15669
12201,09473
15510,36989
02859,38552
16311,09621
14050,13889
18779,31038
14045,16916
16524,31044
12392,36902
09357,13446
11559,15790
30577,12892
02918,35457
35413,34440
32930,37376
09596,07893
02798,00756
37375,36577
09112,06655
09112,06655
35416,16114
17871,10390
10387,38146
19646,10033
13845,06828
25721,35193
25721,35193
11841,28349
10260,11405
37789,12233
37789,12233
37789,12233
18591,16648
06417,10144
10329,16198
36261,31629
36190,05408
13656,14396
18188,29122
18188,29122
05488,13654
09251,34904
12823,13354
35743,11416
31634,32257
31670,25370
09940,25942
02562,13908
09940,25942
37404,09805
09163,17977
28638,12167
18797,04250
18797,04250
16263,37169
34921,10844
04164,28714
17935,26514
19210,35099
12498,17990
03710,13203
03710,13203
03710,13203
03710,13203
03710,13203
03710,13203
03710,13203
03710,13203
03710,13203
03710,31746
03711,13861
17466,26620
26780,32993
04252,19925
35903,16999
12770,17310
12770,17310
10584,31841
10584,31841
12772,25532
25534,11784
25534,11784
10536,13724
18510,13724
37450,04637
17565,19117
37448,10534
04636,06896
13726,16643
13726,38573
12773,18512
12775,37849
25317,27034
38561,32020
38561,32020
17562,31089
34271,38073
17562,31089
16642,17567
11272,06201
07463,11270
12485,17126
12783,29848
17005,35250
17005,35250
17005,35250
16095,16995
25861,29516
25861,29516
25861,29516
25804,29619
36364,34851
26561,19586
30686,11736
30686,11736
19708,02985
30686,11736
09360,30841
19768,10167
09008,32216
36711,37689
38442,37693
32729,13026
14090,14650
30508,34843
06683,11889
19322,30506
11670,37453
06145,10041
18376,06624
19947,31420
32463,32360
32463,32360
37695,32466
06996,36088
25648,25966
25648,25966
00288,34572
19576,19147
19973,14177
19971,09622
19973,14177
07648,37865
07648,37865
30498,07649
01509,35490
06262,30192
01517,38467
38055,37654
37652,38440
31484,35116
01519,12869
32129,05568
01531,05359
01531,05359
01534,36527
01534,36527
15942,05567
28859,09390
05161,34097
00697,12460
13833,15606
04449,13772
04890,10475
04889,02522
04890,10475
05911,12088
17946,10477
05384,06316
04889,02522
15994,04450
15992,15809
05911,12088
00813,14780
15251,29291
34659,11920
28911,28910
18928,18964
02679,30338
10855,06269
02694,31079
09968,38018
07541,00893
31611,10175
26367,16071
12340,19048
11705,10681
15489,28244
15489,28244
15489,28244
15489,28244
04363,35974
07296,07247
09691,32694
06175,06995
06175,06995
15092,13921
17286,09199
13291,13707
09706,06567
07605,32589
11504,04871
32667,11506
18713,26268
13379,28489
38641,30154
10891,06207
28489,13379
35962,38117
35962,38117
32287,17761
00352,07356
09297,32958
09297,32958
09297,32958
28492,09299
13464,04482
13464,04482
00352,07356
13464,04482
30571,00354
13464,04482
31406,19125
07856,13266
07856,13267
26311,10423
19389,06076
25669,15103
13459,28371
13626,10733
10635,30198
12997,34590
12997,34590
12997,34590
34592,25081
30899,09812
30899,09812
30007,38059
04796,17288
30901,04550
04549,10433
35873,12729
02456,07239
25313,30873
10375,10371
35882,02214
34206,18593
29267,10918
29267,10918
13544,05461
06633,06579
30961,36459
32246,10393
14912,12254
25824,12679
17053,31013
14984,09777
29754,14986
29754,14986
06579,06633
36214,10343
06531,35331
06531,35331
29734,31327
29734,31327
06515,09799
06515,09799
06515,09799
06515,09799
02511,18889
35188,26093
35188,26093
27024,18220
10646,31791
35375,16590
28566,06737
38548,04211
00954,34675
00954,34675
31725,11764
16802,37309
34629,15411
16884,09595
36574,01305
16772,05425
11993,12553
11993,12553
34015,13965
16782,11650
11993,12553
30019,11992
30019,11992
16788,13449
31438,35686
31439,34815
09059,19833
29589,00259
09059,19833
29589,00259
09059,19833
26664,11667
26664,11667
31447,16008
06824,00251
06463,16822
04920,06348
14699,29427
19435,30520
29231,34283
29231,34284
29231,34284
00250,11726
00250,11726
14873,04650
36216,14874
14554,36813
15765,38504
12271,02778
07596,14085
28193,06189
28193,06189
28193,06189
28193,06189
06187,28124
14134,37409
14134,37409
12192,17627
02052,11292
35440,14190
31299,07801
26646,19956
10763,10606
34569,38886
31545,38653
31545,38653
17806,17477
15138,16079
09415,28549
17816,13992
15008,06090
19257,05407
19257,05407
05248,04510
34921,10844
17824,06629
13639,04583
28744,13641
04627,02326
05224,36295
02921,09910
07821,10912
35698,35711
17924,04063
37462,32863
17924,04063
15185,16440
16187,13314
03614,31910
17169,02965
17169,02965
31214,25564
29556,26114
10596,38096
29556,26114
38349,35589
34152,36264
16243,16247
13880,26151
29560,31683
14403,32316
29563,14369
29563,14369
37414,30251
06076,19389
29565,37288
15926,18698
34060,16811
05425,16772
38800,32579
31394,28877
19284,06891
26469,13539
26468,13539
03735,25810
26468,13539
03735,25810
3735,
28549,09415
17676,07164
07196,12384
12786,11626
28749,04779
37082,28825
04976,30499
10181,12164
12962,12003
26975,16751
09390,28859
19383,18968
19383,18968
32751,26979
26979,32751
26980,25404
18041,28880
26982,16596
28882,15876
26982,16596
26982,16596
26984,26524
36370,28861
29737,37777
18632,28391
25503,35073
18633,07670
38295,13578
18633,07670
11982,26953
16601,12155
16152,14835
14837,10072
37522,14121
26172,37520
37522,14121
18641,02472
SHYAM,LION
02470,15464
38790,15464
02470,15464
37852,17613
18187,28408
18642,04982
18642,04982
18644,11164
34485,38415
13630,31414
31413,17793
17528,34487
28832,15506
10584,31841
28884,32736
07740,17884
32822,37330
26111,10698
32030,19304
28938,18192
19232,25052
35209,37635
18096,19987
18096,19987
10138,09481
17985,35753
05965,18082
16567,14902
14904,18341
12254,14912
18340,35909
18340,35909
26721,29888
26721,29888
26721,29888
26721,29888
06323,09663
35597,34652
13193,28381
13193,28381
25677,05703
25677,05703
25677,05703
25677,05703
37819,10769
37819,10769
25143,37818
37819,10769
07123,30812
14285,09692
15269,12838
13615,34513
36453,34190
07169,14394
34513,13615
13615,34513
05057,07681
02995,15519
00610,26246
09466,12630
15166,10627
27078,37211
27078,37211
27078,37211
26852,28518
26852,28518
27081,13072
26852,28518
32118,35275
35275,32118
32118,35275
32993,26780
31745,10964
16344,14760
05395,15734
28362,11068
18688,28360
06143,12761
16201,6978
12036,09347
06978,16201
14417,32198
10314,16058
13068,17170
13068,17170
36863,19237
25213,26636
17141,14101
17141,14101
13486,28279
38212,13975
13973,17717
31560,38288
30738,38076
17501,15243
17501,15243
38215,05404
38217,30143
220VSV54,33089
28172,36100
28157,31020
34726,16520
16519,14098
34728,37907
37100,31750
28021,28019
10753,06705
12987,07321
19107,34068
37192,19466
19467,19498
37281,15098
31049,29489
18709,28855
07760,30657
00648,30910
18709,28855
30672,31846
15177,14975
15177,14975
15177,14975
14975,15177
15177,14975
15177,14975
34690,34391
34690,34391
37491,16619
31760,37418
29580,17396
14111,19102
16559,19287
28548,16497
06955,16141
06955,16141
37197,29605
25380,37890
15852,31107
16488,27064
25961,19616
12566,38476
04884,19617
37685,04011
04884,19617
34438,26987
19059,27039
18426,19061
19059,27039
18426,19061
18002,16159
06953,09354
15233,14541
12834,26238
15233,14541
14688,09819
10337,36451
00349,02422
00561,38903
02423,02588
10274,11465
14657,28130
14657,28130
03117,14659
10280,15003
02700,02590
02700,02590
03124,29035
05898,27047
05898,27047
27049,02698
31649,32904
03128,14992
03128,14992
03128,14992
10344,14037
13323,11175
07362,18419
13323,11175
07362,18419
09098,09086
07362,18419
17571,38383
03138,07755
34133,36639
28339,00376
38016,19758
28341,37164
32899,38015
32899,38015
13988,31859
35271,17364
34145,16576
10499,35172
09407,04606
10499,35172
35172,10499
29734,31327
36825,05943
25553,09443
06205,13954
30465,37846
30472,35384
30472,35384
06224,18887
30473,04794
30473,04794
13671,11932
27010,02951
35462,15609
25524,32879
30477,10108
26875,19459
25981,32584
30483,36047
30139,26352
30485,04132
12304,16810
12304,16810
34808,06647
35581,34949
19646,10033
00354,30571
28271,34348
07662,34918
14583,09716
35800,36926
35774,16024
26703,36137
16219,14594
12526,16217
12527,03733
28285,31119
05335,11057
14063,16815
05362,25165
15217,12590
26075,32545
10903,15724
13063,17129
11542,16122
10124,30606
29609,17402
16125,18604
10090,15593
25800,15823
32661,16225
34666,29788
06549,07848
12683,11645
34675,00954
12055,09745
25887,09744
25890,10769
15585,15246
26760,16555
26760,16555
15245,37423
29801,15583
31385,34527
26767,05847
26767,05847
18038,31626
26770,19699
26770,19699
26770,19699
35300,35955
16857,15730
38534,35953
29077,15909
26772,18766
10768,28506
17905,15351
36056,12491
37295,32756
32519,15902
05802,15283
05802,15283
05802,15283
35983,09883
16062,16076
31863,25845
34546,34787
14734,28989
14734,28989
14734,28989
00116,35839
02446,31999
34549,29688
37409,14134
09266,29428
09266,29428
29966,09264
28124,06187
38047,32300
36224,38046
36224,38046
12441,12082
12441,12082
05043,05991
15420,04882
09939,26202
10394,37464
05019,29029
05019,29029
10394,37464
05021,10395
05019,29029
10624,11440
02689,12465
26414,13079
02691,26489
02522,04889
02524,10013
31624,10430
31624,10430
T33BKCOG03,220SAK43
T33BKCOG04H0,33022
T33BKCOG14H22,33236
T33BKCOG14H22,33236
T33DHA18,33026
TDHAH08OG06,33028
T22BOR07,01129
T22BOR09,01196
T22BOR12,33094
T22CHE04,33052
T22DHA41,33148
T22DHA47,33154
T22DHA51,01285
T22DHA51,01285
T22DHA51,01285
T22DHA51,01285
T22DHA51,01285
T22DHA51,01285
T22DHA51,01285
T22DHA51,01285
T22DHAOG18,33065
T22DHAH26OG18,33065
T22DHAH26OG18,33065
T33DHAH04OG0,33029
T33DHAH05OG07,33129
T33DHAH06,33130
T33DHAH08,33119
T33DHAH22,33118
T33DHAOG7,33029
T22DHA51,01285
T22MAL02,33180
33011,33011
T33POWAI,33011
T22SAK12,33206
T22SAK12,33062
T22SAK13,33064
T22SAK13,01172
T22SAK18,01289
T22SAK18,01289
T22SAK28,01133
T22SAK28,01133
T22SAK29,01159
T22VIK02,33214
T22VIK05,33054
T22VIK07,22001
T22VIK08,33216
T22VIK11,33217
T22BOR07,01129
T22BOR12,33094
T22BOR12,33094
T22CHE04,33052
T22CHE06,01192
T22DHA41,33148
T22DHA41,33148
T22DHA41,33148
T22DHA42,33149
T22DHA51,01285
T22DHA51,01285
T33DHAH05OG07,33129
T33H20OG11,33128
T22MAL01,33120
T22MAL,01163
01193,01163
T33POW06,33011
T22SAK29,33137
T22SAK29,01159
T33VERF6,33039
T22VIK01,01135
T22VIK02,33214
33069,T22VIK08
T22VIK09,33100
05214,05192
05214,05192
35739,04816
19821,32276
37036,29841
19824,07610
19824,07610
19659,35278
37443,09561
19659,35278
27042,35607
38291,07284
31731,34001
31790,18901
16729,38270
34375,05469
16729,38270
34375,05469
09347,12036
13705,36122
26151,13880
30879,13704
12302,06839
13705,36122
30879,13704
10630,36193
30881,37928
02637,36603
10548,12763
10548,12763
35551,13711
19728,13858
04838,10518
30888,04837
12503,35831
00701,17707
17177,07145
11653,38253
09000,11060
T22DHA42,33149
07178,30726
29277,16392
00722,02319
29287,00382
30726,07176
05698,30723
29289,02762
15362,28203
30653,13956
30653,13956
34120,04908
34120,04908
10112,19329
09534,05434
05170,05539
30951,HOUSE
HOUSE,00485
11224,05625
14922,15365
15546,13089
02343,10916
10914,00304
10914,00304
10914,00304
10914,00304
07832,07519
18723,05131
09325,11035
28809,35773
18723,05131
18723,05131
35770,18884
30428,36051
34029,06434
38491,14987
11698,36827
19990,17442
12017,10838
31377,30356
13671,11932
17733,09016
17095,14324
14329,
14626,
14857,
10215,
28633,4441
16944,32857
16504,
NO,15780
34523,
12542,12542
1312,
28224,
28224,
14290,14291
19775,
