SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS_x,DESTINATION_SS_x,COMMISSIONEDDATE,NO_OF_SEGMENT,SWNO,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,Num_Faults,SWITCH_NO,SOURCE_SS_y,FAULT_FROM_SWITCH,DESTINATION_SS_y,FAULT_TO_SWITCH,FAULT_VOLTAGE,FAULT_DIVISION,FAULT_TIME_DIFFERENCE_HOURS_AVG,FAULT_LATEST_OUTAGE_TIME
T33DHAOG6H08,33325,6348.647,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.05A -> JT.NO.05 → JT.NO.06 -> JT.NO.05A → JT.NO.05 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.14A -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16B -> JT.NO.16 → JT.NO.17 -> JT.NO.16A → JT.NO.16 -> JT.NO.16B -> JT.NO.17 → JT.NO.18B -> JT.NO.18 → JT.NO.19A -> JT.NO.18A → JT.NO.18 -> JT.NO.18B → JT.NO.18A -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.24A -> JT.NO.24A → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.26A -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → SWNO_33325 -> SWNO_T33DHAOG608 → JT.NO.01,XLPE,3.0,Y,AL,HT22KV6908561OLS,AL,1000.0,1011,,TATA'S DHARAVI REC-STN,BANDRA REC-STN,2017-03-20 00:00:00+00:00,49,33325,33KV,85.710,85.940,76.432,90.743,84.483,74.827,80.248,80.747,83.623,84.240,79.342,76.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,T33DHAOG6H08,TATA S DHARAVI REC-STN,T33DHAOG6H08,BANDRA REC-STN,33325,33KV,VANDRE,1.071,2023-10-28 13:36:00
T33DHAOG7H05,33129,6744.347,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.07 -> JT.NO.07 → JT.NO.08A -> JT.NO.08 → JT.NO.09 -> JT.NO.08A → JT.NO.08B -> JT.NO.08B → JT.NO.08 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.12A -> JT.NO.12B → JT.NO.13A -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.18 -> JT.NO.18 → JT.NO.20B -> JT.NO.20 → JT.NO.21 -> JT.NO.20A → JT.NO.20C -> JT.NO.20B → JT.NO.20A -> JT.NO.20C → JT.NO.20 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28 -> JT.NO.28 → JT.NO.28A -> JT.NO.28A → JT.NO.28A -> JT.NO.28A → JT.NO.28B -> JT.NO.28B → JT.NO.29A -> JT.NO.29 → JT.NO.30 -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.29 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.40A -> JT.NO.40A → JT.NO.40B -> JT.NO.40B → JT.NO.40B -> JT.NO.40B → JT.NO.40C -> JT.NO.40C → JT.NO.41 -> JT.NO.41 → JT.NO.42A -> JT.NO.42A → JT.NO.43 -> JT.NO.43 → JT.NO.44 -> JT.NO.44 → SWNO_33129 -> SWNO_T33DHAH05OG07 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561O9Q,AL,1000.0,1013,,TATA'S DHARAVI REC-STN,SANTACRUZ REC-STN,2017-01-02 00:00:00+00:00,66,33129,33KV,61.102,54.537,54.318,53.750,69.836,59.147,15.475,25.674,41.810,42.974,45.298,45.257,3.000,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,11,T33DHAOG7H05 | T33DHAH05OG0 | T33DHAH05OG07,TATA S DHARAVI REC-STN | TATA`S DHARAVI REC-STN,T33DHAOG7H05 | T33DHAH05OG07,SANTACRUZ REC-STN,33129,33KV,VANDRE,0.383,2023-04-20 16:00:40
T33DHAOG7H09,33235,7199.100,JT.NO.1 → JT.NO.2 -> JT.NO.10 → JT.NO.11 -> JT.NO.10A → JT.NO.10 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20B -> JT.NO.2 → JT.NO.3 -> JT.NO.20A → JT.NO.21 -> JT.NO.20B → JT.NO.20A -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.25A -> JT.NO.25A → JT.NO.25B -> JT.NO.25B → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.3 → JT.NO.4 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.4 → JT.NO.4A -> JT.NO.40 → JT.NO.41 -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.43 -> JT.NO.43 → JT.NO.44 -> JT.NO.44 → JT.NO.45 -> JT.NO.45 → SWNO_33235 -> JT.NO.4A → JT.NO.5 -> JT.NO.5 → JT.NO.5A -> JT.NO.5A → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7 → JT.NO.8 -> JT.NO.8 → JT.NO.9 -> JT.NO.9 → JT.NO.10A -> SWNO_T33DHAH24OG09 → JT.NO.1,XLPE,3.0,Y,AL,HT33KV6908561Q39,AL,1000.0,1013,,TATA'S DHARAVI REC-STN,PALI REC-STN,2018-01-21 00:00:00+00:00,54,33235,33KV,37.000,27.000,26.923,56.571,55.273,12.000,13.333,34.400,24.500,42.222,16.400,12.870,2.000,2.000,3.000,1.000,2.000,0.000,0.000,0.000,1.000,0.000,2.000,0.000,4,T33DHAH09OG07 | T33DHAH09OG7 | T33DHAH09OG0,TATA DHARAVI | TATA DHARAVI REC-STN | TATA`S DHARAVI REC-STN,T33DHAH09OG07 | T333DHAH09OG7 | H09,PALI REC-STN,33235,33KV,VANDRE,383.783,2018-04-12 16:55:04
T33DHAOG8H04,33327,5505.300,JT.NO.01 → JT.NO.01A -> JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.06B -> JT.NO.06B → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18A -> JT.NO.18A → JT.NO.18B -> JT.NO.18B → JT.NO.19A -> JT.NO.19 → JT.NO.20 -> JT.NO.19A → JT.NO.19 -> JT.NO.20 → JT.NO.20A -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.26A -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.31A -> JT.NO.31A → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.35A -> JT.NO.35A → JT.NO.36 -> JT.NO.36 → SWNO_33327 -> SWNO_T22DHAH04OG08 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561O9Q,AL,1000.0,1011,,TATA'S DHARAVI REC-STN,BANDRA REC-STN,2013-04-25 00:00:00+00:00,52,33327,33KV,94.725,101.260,96.258,108.872,126.330,88.488,89.617,94.022,91.276,92.472,90.101,99.384,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,3,T33DHAOG8H04,TATA S DHARAVI REC-STN,T33DHAOG8H04,BANDRA REC-STN,33327,33KV,VANDRE,10.050,2023-09-25 04:42:00
T33DHAOG9H24,33236,7241.500,JT.NO.1 → JT.NO.2 -> JT.NO.10 → JT.NO.11 -> JT.NO.10A → JT.NO.10 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.2 → JT.NO.3 -> JT.NO.20 → JT.NO.21B -> JT.NO.21 → JT.NO.22 -> JT.NO.21A → JT.NO.21 -> JT.NO.21B → JT.NO.21A -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.24A -> JT.NO.24A → JT.NO.25 -> JT.NO.25 → JT.NO.25A -> JT.NO.25A → JT.NO.25B -> JT.NO.25B → JT.NO.26A -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29C -> JT.NO.29A → JT.NO.30 -> JT.NO.29B → JT.NO.29A -> JT.NO.29C → JT.NO.29B -> JT.NO.3 → JT.NO.4 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.4 → JT.NO.5 -> JT.NO.40 → JT.NO.41 -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.43 -> JT.NO.43 → JT.NO.44 -> JT.NO.44 → SWNO_33236 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7 → JT.NO.8 -> JT.NO.8 → JT.NO.9 -> JT.NO.9 → JT.NO.10A -> SWNO_T33DHAOG09H24 → JT.NO.1,XLPE,3.0,Y,AL,HT33KV6908561Q39,AL,1000.0,1013,,TATA'S DHARAVI REC-STN,PALI REC-STN,2018-02-24 00:00:00+00:00,55,33236,33KV,81.959,81.149,78.491,84.462,95.818,77.118,25.879,50.632,65.111,79.375,52.839,58.882,1.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,2.000,0.000,2.000,12,T33DHAOG9H24 | T33DHAOG09H2 | T33BKCOG14H2 | T33BKCOG14H22 | 33236,TATA S DHARAVI REC-STN | TATA BKC REC-STN | TATA`S DHARAVI REC-STN,T33DHAOG9H24 | T33DHAOG09H24 | T33BKCOG14H22 | T33DHAH24OG9,PALI REC-STN,33236,33KV,VANDRE,2.049,2023-07-14 11:02:00
T33H08OG5,33026,5927.440,JT.NO.01 → JT.NO.01Q -> JT.NO.01D → JT.NO.01E -> JT.NO.01E → JT.NO.01J -> JT.NO.01F → JT.NO.01G -> JT.NO.01G → JT.NO.01M -> JT.NO.01G → JT.NO.01R -> JT.NO.01J → JT.NO.01F -> JT.NO.01L → JT.NO.01P -> JT.NO.01M → JT.NO.01L -> JT.NO.01P → JT.NO.01H -> JT.NO.01R → JT.NO.01 -> JT.NO.03 → JT.NO.01G -> JT.NO.04 → JT.NO.03 -> JT.NO.05 → JT.NO.04 -> JT.NO.05A → JT.NO.05 -> JT.NO.06 → JT.NO.05A -> JT.NO.06A → JT.NO.06 -> JT.NO.07 → JT.NO.07B -> JT.NO.07A → JT.NO.06A -> JT.NO.07B → JT.NO.07A -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.07 -> JT.NO.09 → JT.NO.08 -> JT.NO.10 → JT.NO.09 -> JT.NO.10D → JT.NO.10 -> JT.NO.10E → JT.NO.10F -> JT.NO.10F → JT.NO.10D -> JT.NO.11 → JT.NO.10E -> JT.NO.11A → JT.NO.11 -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.12G -> JT.NO.12B → JT.NO.12F -> JT.NO.12C → JT.NO.12E -> JT.NO.12D → JT.NO.12I -> JT.NO.12E → JT.NO.12 -> JT.NO.12F → JT.NO.12H -> JT.NO.12G → JT.NO.12B -> JT.NO.12H → JT.NO.11A -> JT.NO.12I → JT.NO.12J -> JT.NO.12J → JT.NO.12C -> JT.NO.13 → JT.NO.12D -> JT.NO.13A → JT.NO.13 -> JT.NO.13B → JT.NO.13A -> JT.NO.14 → JT.NO.13B -> JT.NO.15 → JT.NO.15A -> JT.NO.15A → JT.NO.14 -> JT.NO.16 → JT.NO.16B -> JT.NO.16A → JT.NO.15 -> JT.NO.16B → JT.NO.16A -> JT.NO.17 → JT.NO.16 -> JT.NO.18 → JT.NO.17 -> JT.NO.19 → JT.NO.18 -> JT.NO.6 → JT.NO.5B,PILC,3.0,Y,AL,HT33KV6908561LLT,AL,1000.0,1011,DISCONNECTED,TATA's DHARAVI REC-STN,24TH ROAD REC-STN,2013-11-19 00:00:00+00:00,53,33026,33KV,97.235,102.744,104.338,116.331,119.542,110.179,39.234,57.997,96.041,104.707,93.186,92.798,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,15,T33DHAH18 | T33DHAH18(24TH RD 20 MVA) | 33026,TATA S DHARAVI REC-STN | TATA DHARAVI | TATA`S DHARAVI REC-STN,T33DHAH18 | T33DHA18,24TH ROAD REC-STN,33026,33KV,VANDRE,0.650,2023-07-06 02:39:00
T33KURLOG1,1159,1777.700,SWNO_T33KURLOG1 → SWNO_01159,XLPE,3.0,Y,AL,,AL,6000.0,6061,,TATA'S KURLA REC-STN,KURLA REC-STN,2023-01-12 00:00:00+00:00,3,1159,22KV,70.164,95.311,71.292,99.605,84.253,74.565,18.092,34.251,57.121,57.511,54.676,57.590,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,8,T22SAKOG19 | T22SAK19 | T22SAK29 | T33KUROG01,TATA S SAKI REC-STN | TATA`S SAKI REC-STN | TATA S KURLA REC-STN,T22SAKOG19 | T22SAK19 | T22SAK29 | T33KUROG01,KURLA REC-STN,01159,22KV | 33KV,POWAI | CHEMBUR,1.028,2023-10-21 18:29:00
T33KUROG02,33155,442.000,SWNO_T33KUROG02 → SWNO_33155,XLPE,1.0,Y,AL,,AL,6000.0,6061,POTHEAD,TATA'S KURLA REC-STN,KOHINOOR CITY REC-STN,2022-03-28 00:00:00+00:00,1,33155,33KV,33.793,42.535,38.645,36.689,44.396,29.882,10.822,22.175,29.242,34.689,32.764,29.081,0.000,4.000,1.000,1.000,2.000,0.000,0.000,2.000,1.000,2.000,2.000,3.000,2,220SAK12 | T33KUR02,220KV SAKI REC-STN | TATA KURLA REC-STN,220SAK12 | T33KUROG02,KOHINOOR RECEIVING STATION,33155,33KV,CHEMBUR | POWAI,0.156,2022-05-27 06:31:00
T33KUROG05,33081,8003.352,JT.NO.08B → JT.NO.09 -> JT.NO.09 → JT.NO.09A -> JT.NO.09A → JT.NO.09B -> JT.NO.09B → JT.NO.10A -> JT.NO.1 -> JT.NO.1 → JT.NO.2 -> JT.NO.10 → JT.NO.11 -> JT.NO.10A → JT.NO.10B -> JT.NO.10B → JT.NO.10 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.13B -> JT.NO.13B → JT.NO.13C -> JT.NO.13C → JT.NO.13D -> JT.NO.13D → JT.NO.13E -> JT.NO.13E → JT.NO.14 -> JT.NO.14 → JT.NO.14A -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.2 → JT.NO.2A -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29A -> JT.NO.29 → JT.NO.30 -> JT.NO.29A → JT.NO.29 -> JT.NO.2A → JT.NO.3 -> JT.NO.3 → JT.NO.3A -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.32A -> JT.NO.32A → JT.NO.32B -> JT.NO.32D → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.37A -> JT.NO.37A → JT.NO.37B -> JT.NO.37B -> JT.NO.3A → JT.NO.3B -> JT.NO.3B → JT.NO.4 -> JT.NO.4 → JT.NO.4A -> JT.NO.4A → JT.NO.4B -> JT.NO.4B → JT.NO.4C -> JT.NO.4C → JT.NO.5 -> JT.NO.5 → JT.NO.5A -> JT.NO.5A → JT.NO.6 -> JT.NO.6 → JT.NO.6A -> JT.NO.6A → JT.NO.6B -> JT.NO.6B → JT.NO.7 -> JT.NO.7 → JT.NO.8 -> JT.NO.8 → JT.NO.8A -> JT.NO.8A → JT.NO.9,XLPE,3.0,Y,AL,HT33KV6908554967,AL,6000.0,6061,,TATA'S KURLA REC-STN,KALANAGAR REC-STN,2021-04-19 00:00:00+00:00,69,33081,33KV,27.919,23.275,34.060,32.212,53.901,30.630,10.512,15.547,21.996,29.450,14.766,10.570,1.000,3.000,3.000,3.000,5.000,1.000,1.000,3.000,4.000,2.000,3.000,4.000,8,220SAK42 | T33KUROG05H19 | T33KUROG05 | 33081,220KV SAKI REC-STN | TATA S KURLA | TATA S KURLA REC-STN | 220KV TATA KURLA REC-STN,220SAK42 | T33KUROG05H19 | T33KUROG05 | T33KURH05OG19,KALANAGAR REC-STN,33081,33KV,VANDRE,0.474,2023-11-01 20:14:00
T33KUROG06,33156,442.000,SWNO_T33KUROG06 → SWNO_33156,XLPE,3.5,Y,AL,,AL,6000.0,6061,POTHEAD,TATA'S KURLA REC-STN,KOHINOOR CITY REC-STN,2022-03-25 00:00:00+00:00,1,33156,33KV,68.250,68.650,65.614,69.557,73.891,66.013,22.226,36.290,61.525,62.142,55.312,60.186,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2,220SAK35,220KV SAKI REC-STN,220SAK35,KOHINOOR RECEIVING STATION,33156,33KV,POWAI,0.537,2022-01-17 21:27:00
T33MAN05,33237,1244.100,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.05B -> JT.NO.05B → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → SWNO_33237 -> SWNO_T33MAN05 → JT.NO.01,XLPE,3.0,Y,AL,,AL,7000.0,7072,,TATA'S MANKHURD REC-STN,MHADA MANKHURD RECEIVING STATION,2024-06-13 00:00:00+00:00,10,33237,22KV,41.981,43.239,47.566,47.500,46.424,52.970,11.533,26.722,37.500,41.323,37.643,36.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,3,T33MAN05 | T22MAN05,TATA S MANKHURD REC-STN,T33MAN05,MHADA MANKHURD REC- STATION | MHADA MANKHURD RECEIVING STATION,33237,22KV,CHEMBUR,0.736,2023-07-19 20:05:00
T33OG06,33011,3301.522,JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33T → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36A -> JT.NO.36 → JT.NO.37 -> JT.NO.36A → JT.NO.36 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.38A -> JT.NO.38A → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.41 -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.43 -> JT.NO.43 → JT.NO.44 -> JT.NO.44 → SWNO_33011,XLPE,3.0,Y,AL,HT33KV6908546003,AL,6000.0,6063,,TATA'S POWAI REC-STN,VIKHROLI REC-STN,,20,33011,33KV,60.587,66.034,65.579,75.082,78.859,55.323,21.309,37.778,52.009,77.837,68.169,43.741,0.000,0.000,0.000,1.000,2.000,1.000,1.000,1.000,2.000,2.000,2.000,1.000,6,T33POWAI OG6 | T33OG06 | T33POW06,TATA POWAI REC-STN | TATA S POWAI REC-STN | TATA`S POWAI REC-STN,33011 | T33POWAI | T33OG06 | T33POW06,VIKHROLI REC-STN,33011,22KV | 33KV,CHEMBUR | POWAI,1.244,2023-07-01 06:31:00
T33OG11,33132,2120.000,JT.NO.28T → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.30A -> JT.NO.30A → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.33A -> JT.NO.33A → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36A -> JT.NO.36 → JT.NO.37 -> JT.NO.36A → JT.NO.36 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.38A -> JT.NO.38A → JT.NO.39 -> JT.NO.39 → SWNO_33132 -> SWNO_T33OG → JT.NO.28,XLPE,3.0,Y,AL,,AL,6000.0,6063,,TATA'S POWAI REC-STN,RUNWAL REC-STN,,17,33132,33KV,92.448,88.998,91.449,127.757,107.218,90.120,32.744,51.269,81.528,87.631,80.585,76.256,1.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0,,,,,,,,,
T33OG12,33298,3433.000,SWNO_T33OG12 → SWNO_33298,XLPE,1.0,Y,AL,,AL,6000.0,6063,,TATA'S POWAI REC-STN,NAHAR SHAKTI R/S,2021-11-27 00:00:00+00:00,2,33298,33KV,31.776,39.799,32.209,39.012,38.765,33.688,11.358,20.724,24.546,27.410,38.023,26.834,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0,,,,,,,,,
T33SAKOG4H04,33228,536.186,JT.NO.01 -> JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 -> JT.NO.05 -> JT.NO.05 → SWNO_33228,XLPE,3.0,Y,AL,,AL,6000.0,6062,POTHEAD,TATA'S SAKI REC-STN,MAROL,2023-06-03 00:00:00+00:00,8,33228,,,,,,,,,,,,,,,,,,,,,,,,,,5,T33SAK04 | T33SAKOG4H04 | 220SAK33,220KV SAKI REC-STN | TATA SAKI REC-STN | TATA S SAKI REC-STN,220SAK04 | T33SAK04 | T33SAKOG4H04 | 220SAK33,MAROL REC-STN,33228,33KV,ANDHERI,0.754,2022-05-29 13:43:34
